"Molecule.ChEMBL.ID";"Smiles";"Standard.Value";"Mannhold LogP";"Atomic Polarizabilities";"Aromatic Atoms Count";"Aromatic Bonds Count";"Element Count";"Bond Polarizabilities";"Bond Count";"Eccentric Connectivity Index";"Fragment Complexity";"VABC Volume Descriptor";"Hydrogen Bond Acceptors";"Hydrogen Bond Donors";"Largest Chain";"Largest Pi Chain";"Petitjean Number";"Rotatable Bonds Count";"Lipinski's Rule of Five";"Topological Polar Surface Area";"Vertex adjacency information magnitude";"Molecular Weight";"XLogP";"Zagreb Index";"Formal Charge";"Formal Charge (pos)";"Formal Charge (neg)";"Heavy Atoms Count";"Molar Mass";"SP3 Character";"Rotatable Bonds Count (non terminal)";"ALogP1";"ALogP2";"ALogP3";"Moreau-Broto Autocorrelation (mass) descriptors1";"Moreau-Broto Autocorrelation (mass) descriptors2";"Moreau-Broto Autocorrelation (mass) descriptors3";"Moreau-Broto Autocorrelation (mass) descriptors4";"Moreau-Broto Autocorrelation (mass) descriptors5";"Moreau-Broto Autocorrelation (charge) descriptors1";"Moreau-Broto Autocorrelation (charge) descriptors2";"Moreau-Broto Autocorrelation (charge) descriptors3";"Moreau-Broto Autocorrelation (charge) descriptors4";"Moreau-Broto Autocorrelation (charge) descriptors5";"Moreau-Broto Autocorrelation (polarizability) descriptors1";"Moreau-Broto Autocorrelation (polarizability) descriptors2";"Moreau-Broto Autocorrelation (polarizability) descriptors3";"Moreau-Broto Autocorrelation (polarizability) descriptors4";"Moreau-Broto Autocorrelation (polarizability) descriptors5"
"CHEMBL4159686";"N#Cc1cccc(Nc2nc(-c3ccncc3)nc4ccc([N+](=O)[O-])cc24)c1";0.0638;2.7800000000000002;51.405515999999984;22;23;40;19.654483999999997;31;567;1093.08;308.10090925385714;5;1;3;28;0.5;5;0;117.63000000000002;5.954196310386876;368.1021736240003;3.416;148;0;1;-1;28;368.34903607902424;0;4;0.20489999999999964;0.04198400999999985;108.4065;31.708819878740773;33.7687425259377;47.3189787237048;49.65200657213915;45.84580494023519;0.41443566180947167;-0.19130519300652035;0.08878244479287904;-0.07045186786063184;-0.1864943646989308;1824.1022317738161;2168.2143582941085;3050.475875252902;3198.843753686457;2908.5148333976044
"CHEMBL3884089";"O=C(Nc1ccccc1-c2nnn(-c3ccccc3)n2)c4ccccc4";0.064;3;51.50389499999998;23;23;41;19.996104999999996;29;608;1286.06;293.58683974672937;5;1;3;26;0.5;4;0;72.7;5.857980995127573;341.1276601000004;4.815;136;0;0;0;26;341.36675020589627;0;4;1.7235000000000007;2.9704522500000023;112.43690000000001;28.57437054192335;31.24294254686423;42.793495743013516;41.9875507286457;41.03960330833123;0.2531108793073059;-0.11985568137588445;0.016833871328719323;-0.046522220319252815;0.06892017659474811;1668.4857332978593;1944.04209474538;2637.330991269467;2551.4984043780846;2346.4671811861826
"CHEMBL4075328";"O=[N+]([O-])c1ccc(Nc2nc(-c3cccnc3)nc4ccccc24)cc1";0.0641;2.78;49.21230899999998;22;23;39;20.087690999999996;29;572;1114.07;285.08108182142377;4;1;3;26;0.46153846153846156;5;0;93.84;5.857980995127573;343.1069246560004;3.6930000000000005;138;0;1;-1;26;343.3395377290261;0;4;0.47250000000000014;0.22325625000000013;103.50310000000002;29.348839577464293;31.60256059275725;44.15279679052437;45.48582463895871;40.40249201052504;0.31965012605231646;-0.16645709097950964;0.08048147050396;-0.1570097741212668;0.15277993775023083;1686.8836641647774;1993.5667373090703;2777.9819227233693;2861.336232754469;2511.642300724249
"CHEMBL3426401";"CCCc1ccc(-n2nnc(-c3ccccc3NC(=O)c4ccc(OC)cc4)n2)cc1";0.0642;3.3299999999999996;64.68023899999996;23;23;54;30.657760999999994;34;934;2319.07;371.5610049507578;5;1;3;27;0.47368421052631576;9;1;81.93;6.08746284125034;413.18517497600067;6.199999999999999;160;0;0;0;31;413.47262475122403;0.07407407407407407;7;0.8550000000000002;0.7310250000000004;131.536;34.3488395774643;36.907126501129355;50.45767969727864;51.65173468291082;49.37169528546378;0.4048180761139096;-0.20539676474945112;0.021538173576892153;-0.026765297757472547;0.06342877128996326;2005.6545984152838;2327.422071967243;3169.868197241337;3154.2981264097652;2876.809356450511
"CHEMBL4170623";"O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc4cccc(O)c4)c2c1";0.0653;2.89;51.34110199999998;22;23;41;19.860898;30;517;1234.07;300.17053293968496;3;2;3;27;0.45454545454545453;6;0;101.18;5.906890595608519;358.10659030800036;4.5390000000000015;144;0;1;-1;27;358.35091610017327;0;4;1.4874999999999992;2.2126562499999975;108.60300000000001;30.763328311728756;32.60228870352892;46.484616878428604;47.81764472686294;44.0666307817126;0.29454884900287087;-0.14107024412941563;0.08139276547894411;-0.09635043547026591;-0.004059274652276647;1783.9323787370943;2118.2060523669657;2981.698110254388;3102.1924471286234;2811.9121801139613
"CHEMBL4166863";"COc1cccc(-c2nc(Nc3ccc([N+](=O)[O-])cc3)c4ccccc4n2)c1";0.0661;3;54.43468799999997;22;23;44;23.963311999999995;31;645;1453.07;317.4665175655518;3;1;3;27;0.5;7;0;90.17999999999999;5.954196310386876;372.1222403720005;4.859999999999999;148;0;1;-1;28;372.3775335046128;0.022727272727272728;5;1.8519999999999996;3.4299039999999987;113.48349999999999;31.76332831172876;33.934380680661484;47.484616878428604;49.81764472686292;44.679079228598084;0.38874047889042884;-0.21240107211677647;0.08571021678411718;-0.08313837863670516;-0.06278198345089188;1836.6087723444334;2171.404133372454;3039.279667431575;3166.8249920362623;2820.0297441645207
"CHEMBL4175064";"O=[N+]([O-])c1cccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc4ccc([N+](=O)[O-])cc24)c1";0.0663;2.45;55.34051599999997;22;23;45;22.539483999999995;36;725;1248.12;352.81972232439847;3;1;3;29;0.46153846153846156;11;1;124.09;6.169925001442312;455.0841385240003;5.762;178;0;2;-2;33;455.3470882839151;0.022222222222222223;6;3.1664;10.02608896;115.4297;42.40391006567413;41.2886571882855;64.84293753203383;64.30490321663984;60.526318019651484;0.5590953310128179;-0.29942686439570004;0.13306121850057018;-0.07908716465839968;-0.029636859820644876;1990.5896256144886;2389.450509916601;3426.8824686197186;3636.8042292179152;3367.689489086375
"CHEMBL4088022";"N#Cc1ccc(Nc2nc(-c3ccccc3)nc4ccccc24)cc1";0.0714;3.33;50.69510199999998;22;23;39;19.264898;28;547;1164.04;288.4593787630682;4;1;2;25;0.46153846153846156;3;0;61.6;5.807354922057604;322.1218464480004;4.776000000000001;132;0;0;0;25;322.36343721425305;0;3;1.6764;2.8103169599999998;108.7583;26.43992120510592;29.163273532263123;40.21559800117696;41.825092864067564;36.852709298983164;0.27636527842408903;-0.15521979606537445;0.07508624202211392;-0.07722001511274929;0.02960233726863838;1712.8348768047167;2015.895748781135;2792.0227941463163;2861.4111736569016;2503.384253728463
"CHEMBL3426399";"COc1ccc(C(=O)Nc2ccccc2-c3nnn(-c4ccc(C(F)(F)F)cc4)n3)cc1";0.073;2.78;58.16368799999998;23;23;48;26.614311999999995;35;930;1609.1;355.1717122499432;5;1;3;27;0.5;10;1;81.92999999999999;6.129283016944966;439.1256094120005;5.654999999999999;170;0;0;0;32;439.39077734086743;0.041666666666666664;6;2.1273999999999997;4.525830759999999;124.29490000000001;39.85497199459224;39.65248183570482;60.70916744898204;58.14244535206171;54.862405954614665;0.6660883246885773;-0.3819620097811364;0.07719112371529062;-0.01270316433731378;0.07359946115027674;1889.8372944092864;2221.505645657174;3086.0588974786256;3067.8760263642444;2782.7875871647066
"CHEMBL4164155";"COc1ccc(Nc2nc(-c3ccncc3)nc4ccc([N+](=O)[O-])cc24)cc1";0.0755;2.7800000000000002;53.107894999999985;22;23;43;24.190104999999996;31;614;1360.08;311.16729314785175;4;1;3;27;0.46153846153846156;7;0;103.07;5.954196310386876;373.1174893400004;3.6079999999999997;148;0;1;-1;28;373.36556006103507;0.023255813953488372;5;-0.13280000000000003;0.017635840000000007;110.07150000000001;32.12330861300524;34.26674454702238;47.81698074478949;49.98382666004339;44.67935111782642;0.46889915530734366;-0.25206390873421586;0.10601299887556195;-0.06318271136813126;-0.1791398165127917;1813.985593285796;2150.3561294659203;3025.5438951576098;3174.0215810803666;2843.5582977857207
"CHEMBL3092485";"COc1ccc(-c2nc(Nc3cccc([N+](=O)[O-])c3)c4ccccc4n2)cc1OC";0.076;3;58.33027399999997;22;23;48;28.065725999999994;33;691;1731.08;343.55272889197965;3;1;3;28;0.5;9;0;99.41;6.044394119358453;402.1328050560005;4.507;158;0;1;-1;30;402.4035558366218;0.041666666666666664;6;1.353399999999999;1.8316915599999974;120.12700000000001;34.5377973472697;36.59856463492662;51.14880083269373;56.256297716669;52.03533546127225;0.5458679988753605;-0.29858246516551473;0.042792759956975956;0.038862039467272964;-0.17885180509531817;1965.928632013327;2331.2148686649107;3289.2642415040305;3504.170215262854;3170.449291561149
"CHEMBL4205898";"COc1ccc(-n2nnc(-c3cc(OC)ccc3NC(=O)c4ccc(C(F)(F)F)cc4)n2)cc1";0.0774;2.78;62.059273999999974;23;23;52;30.716725999999994;37;978;1903.11;381.2579235763712;5;1;3;28;0.5;12;1;91.16000000000001;6.20945336562895;469.1361740960005;5.5699999999999985;180;0;0;0;34;469.41679967287644;0.057692307692307696;7;1.6288000000000016;2.652989440000005;130.9384;42.6294410301332;42.31666578996994;64.37335140324717;62.80662930632684;59.5265899088798;0.8173088918517902;-0.4642982573989283;0.08983031695196587;-0.03512718367016035;-0.02988524359109431;2012.3760724676379;2371.2500213058706;3320.744770302998;3362.9194893967783;3094.30724592872
"CHEMBL4170981";"CC(=O)Nc1cccc(Nc2nc(-c3ccccc3)nc4ccc([N+](=O)[O-])cc24)c1";0.0787;3;57.96148099999998;22;23;47;24.758518999999996;33;660;1630.08;343.1228036987853;5;2;3;29;0.46153846153846156;7;0;110.05000000000001;6.044394119358453;399.1331394040005;4.199000000000001;158;0;1;-1;30;399.4029133622626;0.02127659574468085;5;0.9788999999999988;0.9582452099999976;119.19109999999999;34.123308613005236;35.93465256988981;51.20453229790398;51.81791661609126;50.37142339623545;0.399933449733887;-0.20494759186076505;0.09778323887765392;-0.08722950900709708;-0.011074287476219162;1996.1082875810125;2358.7680063142875;3305.283527822784;3455.378856230785;3228.2280932201343
"CHEMBL3426387";"COc1cccc(-n2nnc(-c3ccccc3NC(=O)c4ccc([N+](=O)[O-])cc4)n2)c1";0.0789;2.67;57.436687999999975;23;23;47;24.261311999999997;34;859;1570.1;345.6138059816463;5;1;3;30;0.47058823529411764;8;0;125.07000000000001;6.08746284125034;416.12330299200045;4.622000000000001;162;0;1;-1;31;416.3903448462542;0.02127659574468085;6;1.4381999999999981;2.0684192399999946;122.2981;36.25775794982267;38.18023162844304;53.228696553445594;54.31246645780196;52.419706724241095;0.462010289273452;-0.20095330898062289;0.01025924354138318;-0.06151691352922974;0.08922512135485543;1894.2253196869722;2222.489961907609;3064.6015920624245;3051.524686463757;2802.4182820860574
"CHEMBL3426402";"CCCc1ccc(C(=O)Nc2ccccc2-c3nnn(-c4ccc(OC)cc4)n3)cc1";0.0794;3.3299999999999996;64.68023899999997;23;23;54;30.657760999999994;34;933;2319.07;371.5610049507578;5;1;3;27;0.47368421052631576;9;1;81.93;6.08746284125034;413.18517497600067;6.199999999999999;160;0;0;0;31;413.47262475122403;0.07407407407407407;7;0.8550000000000002;0.7310250000000004;131.536;34.34883957746429;36.90712650112936;50.45767969727863;51.651734682910806;49.37169528546376;0.4050622736015958;-0.2044550765957719;0.023830314078905304;-0.04561025772554823;0.03393645257096976;2005.7718489205886;2327.3742624108504;3169.265136411757;3154.054811061459;2874.0275758440425
"CHEMBL4069582";"O=[N+]([O-])c1cc(Nc2nc(-c3ccccc3)nc4ccccc24)ccc1O";0.0811;2.89;51.34110199999998;22;23;41;19.860898;30;552;1234.07;300.17053293968496;3;2;3;27;0.5;6;1;101.18;5.906890595608519;358.10659030800036;5.397000000000001;144;0;1;-1;27;358.35091610017327;0;4;1.4874999999999992;2.2126562499999975;108.60300000000001;30.76332831172876;32.60228870352892;46.48461687842861;49.37110632392956;46.25590562382389;0.30681823029709965;-0.1248044251037376;0.056505677717130054;-0.15499203806444925;0.04311521918010432;1778.3610806775816;2109.5407100842476;2963.319423430782;3084.9261631211643;2741.149250645786
"CHEMBL4161606";"CCN(CC)c1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc4ccccc24)c1";0.084;3.3299999999999996;64.68023899999997;22;23;54;31.679760999999992;34;720;2319.07;371.5610049507578;4;1;5;27;0.5;10;1;84.19;6.08746284125034;413.1851749760006;6;162;0;1;-1;31;413.47262475122403;0.07407407407407407;7;2.322400000000001;5.393541760000004;129.2042;34.34883957746429;36.7687425259377;51.48516065688525;55.48582463895868;52.70723944197031;0.3161819417547364;-0.17095737517891813;0.07458116809677824;-0.08137821357230657;0.028892626971623033;2157.3427447239296;2538.8995926993116;3537.782607064237;3770.559285802527;3477.480282195004
"CHEMBL4164537";"COc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc4ccccc24)cc1OC";0.0867;3;58.33027399999997;22;23;48;28.065725999999994;33;732;1731.08;343.55272889197965;3;1;3;28;0.4666666666666667;9;0;99.41;6.044394119358453;402.1328050560005;4.507000000000001;158;0;1;-1;30;402.4035558366218;0.041666666666666664;6;1.0534000000000001;1.1096515600000003;120.28450000000001;34.5377973472697;36.59856463492662;51.14880083269373;56.256297716668996;50.896724779929826;0.5456542144430743;-0.300123936502428;0.03387329824806448;0.029781595032138147;-0.03094526315559856;1954.334211858116;2314.0043111686696;3260.5514157241832;3462.3381406930575;3079.4769192346084
"CHEMBL4161193";"CSc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc4ccccc24)cc1";0.0886;3;56.53268799999997;22;23;44;24.327311999999996;31;645;1453.07;327.18531492259063;3;1;3;26;0.5;7;1;106.25;5.954196310386876;388.0993967520005;5.687;148;0;1;-1;28;388.44421357008144;0.022727272727272728;5;2.2966999999999986;5.274830889999993;119.8154;37.11661231463782;36.609767135502324;50.16000333326943;52.493031181703756;45.850862412066384;0.25711892180682683;-0.13851296644941974;0.08209419596833466;-0.07513706330811029;-0.02499660417923056;2028.4315625558468;2375.40220595885;3288.0631208268;3401.668064128139;3004.2571408517315
"CHEMBL4210872";"COc1ccc(-c2nnc(-c3ccccc3NC(=O)c4ccc(C(F)(F)F)cc4)o2)cc1";0.09;3;58.52568799999998;23;23;48;27.870311999999995;35;930;1609.09;359.26440316003755;4;1;3;27;0.5;10;1;77.25000000000001;6.129283016944966;439.1143760320004;6.656;170;0;0;0;32;439.3875117511529;0.041666666666666664;6;3.0474999999999994;9.287256249999997;121.58170000000001;39.90948042758023;39.43052325423655;60.7356059608292;58.30753972832888;55.220981626671964;0.7651812974407046;-0.47835925568709076;0.11582309634390739;-0.022030076576296118;0.1135930236661024;1863.2630447302197;2188.183041528958;3037.9340671853292;3021.8235530635716;2737.2723273219203
"CHEMBL4168440";"CSc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc4ccccc24)c1";0.0948;3;56.53268799999997;22;23;44;24.327311999999996;31;608;1453.07;327.18531492259063;3;1;3;26;0.46153846153846156;7;1;106.25;5.954196310386876;388.0993967520005;5.686999999999999;148;0;1;-1;28;388.44421357008144;0.022727272727272728;5;2.2966999999999986;5.274830889999993;119.8154;37.11661231463782;36.609767135502324;50.16000333326943;52.493031181703756;48.96431768308852;0.2573193548154961;-0.13823839950292582;0.08055994837287025;-0.08018659258250159;0.0032111999580963922;2049.5580338991203;2404.1503568657463;3330.204039436816;3461.647347285256;3124.0551873779864
"CHEMBL3883513";"CCCc1ccc(C(=O)Nc2ccccc2-c3nnn(-c4ccccc4)n3)cc1";0.0966;3.3299999999999996;60.78465299999997;23;23;50;26.555346999999994;32;804;1997.06;345.47479362432995;5;1;3;26;0.47058823529411764;7;1;72.7;6;383.17461029200064;6.284999999999999;150;0;0;0;29;383.446602419215;0.06;6;1.3536000000000004;1.832232960000001;124.89250000000001;31.574370541923344;34.242942546864235;46.7934957430135;46.98755072864568;46.039603308331195;0.2543507483882773;-0.1202063369843056;0.015737836622508442;-0.04947234728186936;0.06813428211422122;1900.8335386890892;2203.4507324614246;2983.698611206588;2937.348566479505;2699.5548763534466
"CHEMBL4088963";"Cc1cc(Nc2ccc(O)c([N+](=O)[O-])c2)nc(-c3ccccc3)n1";0.0988;2.56;46.061101999999984;18;18;38;19.860897999999995;26;482;1048.07;276.8119551644844;3;2;3;23;0.5;7;0;101.17999999999999;5.700439718141093;322.1065903080004;4.357000000000001;124;0;1;-1;24;322.31870840980923;0.02631578947368421;4;1.0803000000000005;1.167048090000001;94.8433;27.763328311728756;28.602288703528917;40.48461687842861;40.70637859120777;38.75735982428255;0.3077577856146119;-0.12033507766354781;0.04329296479602877;-0.13586409984488004;0.030081737958374592;1443.4509983099947;1674.932784620853;2277.497409634499;2260.745016266603;1980.7191552231768
"CHEMBL3426384";"Cc1ccc(-n2nnc(-c3ccccc3NC(=O)c4ccc([N+](=O)[O-])cc4)n2)cc1";0.1;2.7800000000000002;56.634687999999976;23;23;46;22.345311999999996;33;828;1531.09;336.82357928108524;5;1;3;29;0.47058823529411764;7;1;115.84;6.044394119358453;400.1283883720005;5.144;158;0;1;-1;30;400.3909399186848;0.021739130434782608;5;2.3831999999999995;5.679642239999998;119.9366;34.48328891428172;36.516047674177905;51.56451259918047;51.64828250353682;48.5341531500419;0.31174509604656414;-0.11933753012741104;0.0036871537651484436;-0.040032279521040416;0.09083871478115411;1870.0730195765634;2190.4556877468594;3019.6287440754263;2964.8215628112584;2669.7625836946686
"CHEMBL4159937";"CSc1cccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc4ccc([N+](=O)[O-])cc24)c1";0.101;2.78;59.29689499999997;22;23;47;26.843104999999994;35;700;1508.1;362.68397609937637;3;1;3;26;0.46153846153846156;11;1;106.25;6.129283016944966;456.0867813800004;6.611999999999999;172;0;1;-1;32;456.4422183730436;0.0425531914893617;6;3.199200000000001;10.234880640000007;125.02990000000001;45.62274473176577;42.35512247007779;64.41149108497284;63.983741850854656;60.455028352239424;0.5200860245223555;-0.31381717605756515;0.14291736847231762;-0.05899801206087706;0.002340238517242234;2185.6086323075083;2587.9155968156747;3654.369897330303;3856.040185067358;3551.4677694398288
"CHEMBL4206410";"COc1ccc(-n2nnc(-c3ccccc3NC(=O)c4ccccc4)n2)cn1";0.102;2.7800000000000002;54.07268799999998;23;23;44;24.325311999999997;31;734;1453.08;313.3738266554573;6;1;3;27;0.5;6;0;94.82;5.954196310386876;372.1334737520005;4.206;146;0;0;0;28;372.3807990943274;0.022727272727272728;5;1.1790000000000005;1.3900410000000012;115.02590000000002;31.708819878740776;34.23949036749025;47.01141318357358;47.17789691736775;44.75929202165586;0.4826542838625755;-0.27717805976306514;0.09443385123435732;-0.1170558650667913;0.10417055191107977;1736.8489774876891;2026.0111321534648;2766.951574642489;2716.2273988793404;2479.273118076665
"CHEMBL4098723";"O=[N+]([O-])c1cccc(Nc2nc(-c3cccnc3)nc4ccccc24)c1";0.105;2.78;49.21230899999998;22;23;39;20.087690999999996;29;529;1114.07;285.08108182142377;4;1;3;26;0.5;5;0;93.84;5.857980995127573;343.1069246560004;3.693000000000001;138;0;1;-1;26;343.3395377290261;0;4;0.47250000000000014;0.22325625000000013;103.50310000000002;29.348839577464293;31.60256059275725;44.15279679052437;45.48582463895871;41.76247231180151;0.3205509767861668;-0.16436454842727433;0.0807293687317415;-0.17515172932962905;0.16166208904975968;1695.9487295927763;2006.8273044925793;2798.5007458051628;2889.3307011672714;2582.7848206937624
"CHEMBL3426395";"COc1ccc(-n2nnc(-c3ccccc3NC(=O)c4ccc(C(F)(F)F)cc4)n2)cc1";0.106;2.78;58.16368799999998;23;23;48;26.614311999999995;35;930;1609.1;355.1717122499432;5;1;3;27;0.5;10;1;81.92999999999999;6.129283016944966;439.1256094120005;5.654999999999999;170;0;0;0;32;439.39077734086743;0.041666666666666664;6;2.1273999999999997;4.525830759999999;124.29490000000001;39.85497199459225;39.65248183570482;60.70916744898205;58.14244535206173;54.86240595461468;0.666271564505743;-0.3814357152114253;0.07632709564417764;-0.0373094080010353;0.0671622969195453;1889.8724171187707;2221.5737893013525;3086.223667363581;3068.2350144096886;2783.4049951693482
"CHEMBL4159327";"O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc4ccccc4)c2c1";0.106;3;50.53910199999998;22;23;40;19.860897999999995;29;496;1199.06;291.3803062391238;3;1;3;26;0.45454545454545453;5;0;80.95;5.857980995127573;342.1116756880004;4.945000000000001;138;0;1;-1;26;342.35151117260386;0;4;2.0506;4.204960360000001;106.9975;28.98885927618781;31.270196726396357;43.82043292416348;45.15346077259781;41.18107720751342;0.23834065868685414;-0.1264710058433816;0.08809910902750417;-0.07158856642267686;-0.040554383721479625;1737.4110701720617;2057.2208315364765;2878.0913458393366;2991.885116050407;2701.4742279110824
"CHEMBL4163316";"COc1cccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc4ccccc24)c1";0.107;3;54.43468799999997;22;23;44;23.963311999999995;31;643;1453.07;317.4665175655518;3;1;3;27;0.5;7;0;90.17999999999999;5.954196310386876;372.1222403720005;4.860000000000001;148;0;1;-1;28;372.37753350461287;0.022727272727272728;5;1.551999999999999;2.4087039999999966;113.641;31.76332831172876;33.93438068066149;47.4846168784286;49.81764472686292;44.900448848532136;0.3892392425719572;-0.21252128708865234;0.07595392455483305;-0.09451086143636629;0.10108140772934446;1835.7033568699485;2169.9932452876806;3036.725817235048;3164.280905177573;2815.956662253759
"CHEMBL4089579";"N#Cc1cccc(Nc2nc(-c3cccnc3)nc4ccccc24)c1";0.108;3.1100000000000003;49.36830899999998;22;23;38;19.491690999999996;28;506;1081.05;282.1601543453681;5;1;2;25;0.5;3;0;74.49000000000001;5.807354922057604;323.1170954160003;3.5240000000000005;132;0;0;0;25;323.35146377067525;0;3;0.09830000000000083;0.009662890000000163;105.2639;26.7999015063824;29.495637398624016;40.54796186753785;42.157456730428464;38.40648796835568;0.35849696144642684;-0.1921077949370513;0.07940731484004698;-0.1565079082387053;0.14357564252104102;1688.5535918038859;1991.4169378475954;2762.3760691331468;2840.4915276640786;2527.7690824661418
"CHEMBL4176120";"O=[N+]([O-])c1cccc(-c2nc(Nc3ccccc3)c4ccccc4n2)c1";0.108;3;50.539101999999986;22;23;40;19.860897999999995;29;527;1199.06;291.3803062391238;3;1;3;26;0.5;5;0;80.95;5.857980995127573;342.1116756880004;4.945;138;0;1;-1;26;342.35151117260386;0;4;2.350600000000001;5.525320360000005;106.83999999999999;28.988859276187814;31.270196726396357;43.82043292416348;45.15346077259781;41.181077207513404;0.23806035726250427;-0.12785877614136817;0.08055483753193267;-0.07304594854719165;-0.018357422153761602;1731.955479223672;2048.5005237805244;2856.232684290648;2952.4224522355253;2649.0772870005485
"CHEMBL2011288";"COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1";0.11;3.66;73.87623899999996;25;27;59;35.41776099999999;40;1257;2709.08;438.4160445073746;2;2;5;15;0.47619047619047616;10;2;93.56;6.321928094887363;546.0790339360005;6.369;192;0;0;0;36;547.3972014708262;0.06779661016949153;8;0.5542000000000007;0.30713764000000077;152.4812;83.8503965715731;48.97413901092689;72.6748259108488;76.44557087778745;64.622461846706;0.7948970635160459;-0.3527505731696038;-0.06918651791137713;-0.03676927347474964;0.059337617607037596;2489.5419155798772;2914.563782809723;4038.938047963896;4004.1996608453283;3404.4336231815046
"CHEMBL3092490";"COc1ccc(-c2nc(Nc3cccc(O)c3)c4ccccc4n2)cc1OC";0.11;3.2199999999999998;57.09506699999997;22;23;47;27.902932999999994;31;611;1744.06;326.40220068405193;3;2;2;26;0.46153846153846156;8;0;76.5;5.954196310386876;373.14264146800053;4.209000000000001;148;0;0;0;28;373.4053884558422;0.0425531914893617;5;0.5769999999999987;0.33292899999999853;118.51480000000001;31.40334801045228;33.657551484745504;47.041967930791905;51.25974989604298;47.066358892484246;0.5438078850265999;-0.31719239527473014;0.04593732590092761;0.04132693958779694;-0.1319923858582046;1889.0493174005842;2233.8397890387787;3144.1243218948784;3320.7281606730353;2983.4612443224382
"CHEMBL2170116";"O=C(Nc1ccccc1-c2nnc(-c3ccccc3)o2)c4ccccc4";0.112;3.2199999999999998;51.86589499999998;23;23;41;21.252104999999997;29;608;1286.05;297.67953065682383;4;1;3;26;0.5;4;1;68.02000000000001;5.857980995127573;341.1164267200004;5.816;136;0;0;0;26;341.36348461618167;0;4;2.6435999999999997;6.988620959999999;109.7237;28.628878974911334;31.020983965395956;42.81993425486066;42.15264510491285;41.39817898038851;0.3522397487389946;-0.21590622413442617;0.05887238633169701;-0.045112233154773314;0.09274178530070394;1642.1184079138952;1911.0008732543713;2589.7975597192944;2506.386027626277;2302.1011479954327
"CHEMBL3885113";"CSc1ccc(-n2nnc(-c3ccccc3NC(=O)c4ccccc4[N+](=O)[O-])n2)cc1";0.117;2.67;59.534687999999974;23;23;47;24.625311999999994;34;825;1570.1;355.33260333868515;5;1;3;29;0.5;8;1;141.14000000000004;6.08746284125034;432.10045937200044;5.449;162;0;1;-1;31;432.45702491172284;0.02127659574468085;6;2.1828999999999983;4.765052409999993;128.4725;41.611041952731725;40.855618083283865;55.90408300828643;58.154034845823226;57.78156420720311;0.3336697542647526;-0.11656308007438913;0.034296811417243195;-0.10759429204607933;-0.030081623618797945;2101.4413673462695;2450.0662800746004;3358.201976006244;3375.5053792379554;3099.8312123807304
"CHEMBL3426398";"COc1ccc(-n2nnc(-c3ccccc3NC(=O)c4ccc(OC)c(OC)c4)n2)cc1";0.117;3;63.19065299999996;23;23;53;32.303346999999995;35;924;2144.09;371.84547372601327;5;1;3;29;0.5;10;0;100.39;6.129283016944966;431.15935415200056;4.292000000000001;166;0;0;0;32;431.44481720192323;0.05660377358490566;7;0.2276999999999977;0.051847289999998956;132.3674;36.89777764854619;39.235494409659616;53.786047605808896;57.75457162698203;55.0321551711266;0.7109939524256277;-0.3755960097331253;-0.0055516398013999825;0.11010406041976731;-0.1906674197150015;2003.9997720167942;2345.72811812643;3245.6359505373543;3302.2631647460366;3014.0078853574637
"CHEMBL4082228";"O=[N+]([O-])c1cccc(Nc2nc(-c3ccncc3)nc4ccccc24)c1";0.117;2.78;49.21230899999998;22;23;39;20.087690999999996;29;529;1114.07;285.08108182142377;4;1;3;26;0.5;5;0;93.84;5.857980995127573;343.1069246560004;3.693000000000001;138;0;1;-1;26;343.3395377290261;0;4;0.3657999999999997;0.13380963999999976;103.42800000000001;29.348839577464293;31.60256059275725;44.15279679052437;45.319642705778264;41.54105750878989;0.3187453929704751;-0.16734408385060168;0.09001305222751442;-0.09431003817080916;-0.09123883703773154;1699.7391803110008;2011.936366613572;2806.4476353827326;2898.681043958717;2590.7170703717215
"CHEMBL3426388";"COc1ccc(-n2nnc(-c3ccccc3NC(=O)c4ccc([N+](=O)[O-])cc4)n2)cc1";0.118;2.67;57.436687999999975;23;23;47;24.261311999999997;34;895;1570.1;345.6138059816463;5;1;3;30;0.5;8;0;125.07000000000001;6.08746284125034;416.12330299200045;4.622000000000001;162;0;1;-1;31;416.39034484625427;0.02127659574468085;6;1.4381999999999981;2.0684192399999946;122.2981;36.25775794982267;38.18023162844304;53.228696553445594;54.31246645780196;50.86624512717447;0.4610181935477;-0.20286013312433;0.013313260403061493;-0.03561274534541498;0.05151405841871135;1886.6690354969717;2211.4825952229767;3047.858106802571;3029.637878460689;2739.4392142124216
